score,reple
10,"두번 고민할 것도 없이 명작! 댓글에서 일부 사람들이 여성의 인권, 성추행, 아동교육, 불륜, 페미니즘 등 운운하는데, 미안한 얘기지만 그런 꽉 막힌 관점으로 이런 예술적인 영화를 감상하고자 하는 자세부터가 글러먹은 것... 예술작품 앞에서까지 그런 잣대를 드러내는 게 참 신기하고 한편으로 이런 작품을 오직 이성적으로만 감상하려는 사람들이 불쌍합니다."
10,말이 필요없다. 처음부터 끝까지 예술영화. 27년전 영화라는게 믿기지 않는다 .
9,말하지 않아도 알 수 있는...
10,아이다에 눈빛이 마음에 계속 잔상처럼 남아있음.본 이후 이틀째 잊혀지지않음.너무나 최고!!! 엄마심부름 하다 딴길로 샌 딸내미때문에 많이 열받았음ㅋㅋ
8,명작! 꼬마가 연기를 잘 한다 생각했는데 조연상수상. 우리나라의 옛날 TV문학관을 보는 느낌.
10,"패왕별희와 더불어 그 해 가장 빛났던 영화. 아름다운 영상, 마이클 니만의 음악과 더불어 홀리헌터의 연기는 정말 최고였다."
10,역시 명작은 봐도 또봐도   늘 새롭고 많은걸 느끼게하고 생각하게하네 .. 역시 피아노
8,베니스??좀싸이코같다...바다에빠지는장면이제일인상깊음..
10,딸의 연기는 정말 최고였다 이런 아역배우는 다시 없을 것이다
10,자칭 페미니스트들이 작품의 시대 배경과 내포한 의미는 생각 못하고 이 위대한 영화에 보내는 더러운 시선이 안타깝다. 제인캠피온이 페미니즘으로 까이는 것 자체가 웃긴 일이란건 그들의 텅빈 대가리론 모르겠지.
10,영화라는 예술 그 자체의 존재 그리고 피아노..
