score,reple
10,"""Do the right thing(옳은 일을 하라)"" 톨스토이의 '사람은 무엇으로 사는가'를 영상으로 각색해 논 영화"
10,매번 영화를 본 후 평점을 쓰는데 10점은 정말 드문일이다 이 벅찬 감정을 어떻게 표현해야할지도 모르겠다....
8,배우들의 연기가 마치현실같이 와닿네요.
8,"삶에 조롱당하고, 농락당해도,,, 웃을 수 있게 만드는, 서로 이해하게 만드는 동료라는 존재..."
9,"마땅히 싸워야할 바, 삶으로 복직"
10,박평식이 8점을 줬다. 설명 끝났다.
9,직장을 떠나는 그녀의 발걸음이 영화 전체 중 가장 가벼워 보인다.
10,소름돋게 현실적이다. 새파랗다.결말에서의 메세지는 가슴을후벼판다.
10,다르덴 형제의 영화는 자본주의가 주는 상실에 대한 인간의 고찰을 보여주는것 같다 과연 무엇이 중요한가를 깨닫게 해주는 좋은 영화이다
10,"다르덴 형제가 말하는 정의란 무엇인가. 자신과의 전쟁에서 내일을 위한 투쟁으로 나아야함을, 투쟁의 관점이 개인이 아니라 타인과의 관계 그리고 보다 넓은 시스템으로 향해야 한다는 것을,  분노는 자학이 아닌 저항으로 나아가야한다는 것이다."
9,"기쁠 것도, 슬플 것도, 놀라울 것도 없는 우리네 인생. 하지만 어쨌든 잘 싸웠소.."
9,선명한 주제의식! 역시 다르덴입니다.
9,"너무 힘들었던 영화. 몰입을 했던 나머지....그말은,. 결국. 연기가 최고여다는 것."
9,내 자신에게 주인공과 같은 일이 벌어졌다면 어땠을 지 그리고 내 주변의 동료나 친구들의 입장이라면 어땠을 지 돌아보게 되는 영화. 개인적으로는 결론에 이르는 과정도 마지막 주인공의 새로 출발하는 마음도 좋았습니다
9,이해심과 동정 그리고 미안함. 어쩔 수 없는 이 현실에 대한 화내지 않는 안타까움.
9,"끊임없이 지속적으로 우리에게 말을 거는 감독들, 외면하지 말고 똑바로 응시하자"
7,정말 '내 일'을 위한 시간
10,시바 100만원때문에??
10,품격있고 지루하지 않은 영화. 좋았습니다
9,삶에서 문제를 만났을 때 쉽게 포기하고 돌아가게 하지 않게 만든느 영화.
10,우리 잘 싸웠지? 나 행복해
8,딜레마에 빠진 인물들. 그 누구도 탓할 수 없다. 그저 발길을 돌릴뿐
8,무조건 그들을 비판하기도 그렇고..나라면 어떻게 했을까..마리옹 꼬띠아르가 꾸미지 않고도 가장 예쁘게 나온 영화
10,작년에 세브란스 근처 작은 영화관에서 봤었는데 약간 지루할 수도 있지만 사회적인 문제를 다루고 있는 영화라서 기억에 남습니다.
8,"나 혼자가 아닌 우리, 끝이라 생각했던 것들에서 다시 시작. 희망이란 큰 울림이 간결하고 묵직하게 울려 퍼지게 만드는 수작."
8,마지막 장면이 인상깊었습니다 지독히도 현실적인 영화
10,여주한테좀화가나지만 재미라는것이전혀없이도 사람을빠져들게만들고 깊은여운을남기는 좋은영화를만들수있구나 다른매력이있지만 요몇년간본블록버스터영화들을 십여편을합쳐도 이런여운과메세지는없었다 마지막에 통화하고 걸어가는장면은정말. . 이토록밋밋한데도 마음이먹먹해질까
10,조금 더 인내하면 감동과 승리의 눈물을 볼래라.  다르덴 형제는 역시 실망시키지 않는다.
10,마지막에 미소를 이해한다면 이미 세상에 녹아들어간 사람
10,인간이 악하다가 아닌 사회에 순응항 결과임을 보여준 영화. 그러나 그런 비관적 시선속에서도 인간성의 보존 가능성을 보여주었다.
9,나라면 어땠을까? 끊임없이 생각하게 만든 영화
9,세상사를 한 기업의 해고대상 노동자에게서 본다. 마지막 그녀의 선택이 아름답다.
9,변화는 연대로 부터 시작된다. 아직은 우리가 그저 대체가능한 부품이 아님을 보여주는 엔딩씬은 가슴이 뭉클하다.
7,마리옹 꼬띠아르♥좋다
9,“여보 우리 잘 싸웠지? 나 행복해.” 하는데 나도 모르게 눈물이 났다
10,노동자들에게 노동자의식이 있는 한 희망은 있다. 뻔한 결말을 예상한 내게 뒤통수를 친 영화.
8,"""결과 보다는 과정."""
9,"꼬띠아르의 연기도 대단했고, 러닝타임 내내 그녀가 직원들을 만날때마다, 그녀 처럼 일희일비하며 진정제를 먹고싶어졌다. 회사는 감정이 없다. 사력을 다해 싸웠다면, 그래도 아직은 살아볼만한 세상"
10,상영관많이없더니 케이블로 봤어요..끝나고나서의 여운이 대단한영화네요 현실감있는 영화를 좋아하진않았는데 이게 진정한 영화다 싶습니다. 그리고 쌍용차노조에 대해 생각하게 해주는 영화..내삶을 영화에 투영하게해주는영화. 이여배우가 선택한 영화는 모두 짱!
7,그럼에도 여기보다 모든게 낫다..
9,"올해의 명연기! 한사람 한사람 만날때마더 점점 더 빠져들어가고, 결말에 흐뭇한 미소를 짓게된다."
10,영화가 끝나고 한참이 지나도 묵직한 먹먹함이 남았다. 그녀의 살아있는 연기와 현실적인 스토리가 보는 내내 발가벗겨진 기분..오랜만에 살아있는 영화.
