score,reple
10,"덱스터ㅋ잘생겨서?인물값하는~내가 남자라면 엠마같은 여자친구 있음 참 좋겠다는 생각이 들었당ㅎ사랑을 알기까지 너무나 오랜 시간이 걸렸던, 사랑을 알고나선 시간이 너무 짧았던, 그래서 덱스터에겐 엠마가 더 오래 기억될꺼 같당♥사랑하고 싶어지는 영화"
10,엠마가 떠나고 다시 세월을 거슬러 올라간 장면이 너무 인상적이였네요
10,"몰입도 좋고 두배우의 연기력과 비쥬얼,  스토리 어느하나 빠지는게없어요.  로코인줄 알고 웃으며 봤다가 가슴먹먹, 결국 눈물까지. 마지막에 처음 만난 순간들이 상세히 나올때 제일 가슴 아팠어요 슬픈 장면도아닌데.  제 인생의최고영화라고 감히 말해봅니다"
9,엠마가 죽고 난 뒤 만신창이가 된 덱스가 아버지와 티비를 보는 장면에서 아버지가 한 말에 왈칵 눈물났다.. 엠마가 있는것 처럼 살아. 그 한 마디에 오랜 시간들이 스쳐지나간다. 살아있는 것처럼. 그렇게 향기처럼 남아서 덱스 인생에 오랫동안 기억되길
9,남자는 언제나 엄마가 필요하다
10,"서로에 대한 마음을, 사랑을 깨달았는데 얼마 지나지 않아 그 사람을 잃게 되어 너무나 애잔하고 가슴이 이팠습니다. 감동적으로 보았습니다."
9,로맨스라기보담 인생영화같더군염 엠마가 차에 치였을때 너무 깜짝 놀랐습니다 하지만 그게 인생 아니겠나여
6,남자와 여자간의 우정은 없는 거다!
7,나에겐 맞지 않는 정서.사랑에 있어 너무나도 우유부단한 두 남녀의 이야기.
8,앤 헤서웨이 정말 좋은배우다
10,베스트 로멘스 영화 정말 긴여운이남고 ㅠㅠ너무 가픔아팠던 진정공감되었던영화..소장가치 200퍼
10,생각보다 재밌어서 놀랐음... 정말 맘에 드는 영화
10,사랑하고 싶어진다 . 눈물이 자르륵
10,잔잔한감동 ㅠㅠ 오랜만에 와닿는영화에요
9,"몇년전에 보고 평을 남긴적이있었는데..중후반쯤 깜짝 놀랄만한 사건때문에 멍해지지만 엔딩은 나름 해피엔딩이라 마음에 들었던것같다. 무엇보다 이 영화는 영상미가 최고였던것같고, 앤은 더좋아지고 짐은 이작품으로 다시보게됐다. 두배우 다 매력있음"
10,진정 소중한 사람에 대한 진한 여운이 남는 영화인듯.
10,좋다..
5,평이 너무 좋아서 봤는데 크게 공감은 안갔던 영화 .남자가 너무 멍청. 다 잃고 나서야 여주에게 찾아오다니그 전에도 기회는 많았잖니?
1,원데이의 정분에 빠져서 헤어나오지 못하는 것이 이해 되면서도 바보같고 한심하다. 남주가 바람기 부리다 터져버린 풍선마냥 바람 빠지고 와서 찾는 걸 왜 받아주는건지..급작스런 죽음에 당황.. 감성을 쥐어 짜려하는 대사들도.. 개연성도 없다..
10,소름끼치게 사랑스러운 앰마역을 맡은 해서웨이의 연기가 영화를 많이 살린것 같음
9,사랑은 사랑자체로도 정답이고 정답..  연애하고 싶다.
10,마지막 끝나갈때쯤에 울엇습니다.. 정말 명작..
10,사람들은 헤피엔딩을 좋아한다... 평점이 8점대인 이유는 그뿐이라고 생각한다.
10,내기준에서 멜로영화 역대top5 안에듬 ㅠㅠ진심 재밌음...분위기도좋고 한때 짐한테빠져서 헤어나오지못했었지..그리고 마지막부분 대학생때다시보여주는데 둘이 손잡고 언덕올라갈땐 나도 모르게 눈물흘리고있음
1,"우유부단한 남녀의 거지같은 스토리남자 멘탈 유딩수준, 여자는 안타까움 답답진심으로 평점이 왜9점대인지 노이해"
1,진짜 이건 아니다. 이 영화의 주제 : 착한여자는 양아치 사람 만들어 주기 위해 살다 간다.
8,너와 함께이기에 빛났던 하루
1,평점 너무 높은듯 개인적으로 정말 별로
10,"사랑스럽지만 결코 가볍지만은 않은 영화.  감정이입, 대리만족 200%하고 났더니 지금까지도 너무 설레네요."
6,영상미는 아름답지만 국내 정서랑은 잘 안맞는
6,가장 소중한 것은 늘 그렇게 거기 있으나 모르고 가버리는 것이요. 그것을 깨달으면 늦으리! 오늘을 사랑하라! 지나간 시간은 다시 오지 않으리... 오늘 네가 가진 것이 가장 행복하구나!
10,사랑과 삶에 대해 다시 생각하게 된다.뻔한 스토리임에도 다 보여주지 않고 절제하여 몰입하게 만드는 매력
10,"딸과 과거 회상은 찡하고, 떠나간 이의 그리움이 잘 표현된 영화다.내 기억속 최고의  로맨스 영화다."
4,남자가 자신만만 세상이 자기것 같을땐 이여자 저여자 데리고 놀다가 다 잃었을때 여사친-옛날보다 잘 나가기 시작한-에게 올인한다는 그런 스토리...범생이 여사친이 바람둥이 남자를 좋아하는것 부터가 이미 공감이 안되어 안타깝다
1,"감성을 자극하는 로맨스를 기대했건만, 남주인공의 바람둥이 연애사만 1시간 반 정도 나오고. 주인공 둘의 로맨스는 정작 30분 내외. 평점을 주기 난감한 영화. 뭔가 나오겠거니 몰입해서 본 내가 바보가 된 느낌이랄까? 포스터만 로맨틱하다."
10,잔잔한 와중에 속도감있는 영상미가 진한 여운을 주는듯. 마지막 장면은 참 시리다
1,각자 애인만들면서도 서로 그리워하는 내용인데.... 이게 아름답고 순수한 사랑이라고요?  남은 애인의 입장에 공감되서 그런지 영화가 너무 실망스러워요
8,빠르게 휘몰아치는 영화 속에서 변하지않던 그것.
7,"아름다운 배경으로 아름다운 이야기들을 20년 같은 '하루'에 담아냈다. 하루를 제외한 날에 수많은 이야기들이 있었겠지만, 그 하루로도 많은 표현을 해냈다."
10,내가 왜 즐기면서 대충살면 안돼는걸 알게해주는 영화
9,펑펑 울진 않았지만 먹먹한 무언가 가슴을 울리는..
7,스토리 전개법은 좋았으나 별로 공감하지는 못했다^^;
10,덱스터와 엠마의 첫 만남이 바로 진정한 원 데이가 아닐까.
10,엔딩의 여운과 감동 장난 아님
4,"진짜 걍 노답영화..남주새끼 쳐놀거 다놀고 여주 잘나가니깐 그때서야 왜 마음에 확신이 드신건지..여주는 그딴 쓰레기같은 남주 왜 받아주는지 별로 아름답지도 않고 둘의 사랑 절절한거 알겠는데, 그럼 둘이 만나지 왜 다른 사람들까지 만나고 상처주는지 모를"
10,"사랑하라, 오늘이 마지막인 것처럼"
10,잔잔하게 흘러가다가 마지막 회상하는 장면에서 심장에서 몽글몽글하던게 터져버린 영화. 20년이지만 하루만에 모든걸 담아냈다.
6,그러게 진즉에 사랑한다고 말하지 그랬니.
1,아니 뭔 스토리가 이렇게 말도안돼?? 어거지다 어거지 끼워 맞추기 장난하나 진짜
1,....이런 결말인데 왜 평점이 높은건지..
7,이루어질 수 없는 사랑 조금만 더 빨리 마음을 정했더라면 어땠을까
8,사랑은 타이밍... 그러나 시간은 머물러 주지않음을.. 자기의 감정을 솔직히 드러낸다 하여도 환경의 의해 이뤄질수없다는 현실이 슬프기만 하다.
10,7월15일을 처음 설명하는 남주의 그말을 기억하면 그날이 될때마다 그들은 서로에게 무엇을 남기고 있을까 생각하며 볼수있었습니다. 추억을 말할때도.. 소소한 대사하나와 장면들까지..섬세하게 감정을 자극하네요.아주 잘봤습니다.
10,함께했던 시간들은 지워지지 않는다 가슴이 먹먹해지는 영화...배경도 너무 예쁘고 사랑하는 사람과 같이 봐야할 것 같은 영화!
1,..? 개연성 제로 노공감 . 지고지순한 여자가 바람기 많은 남자 사람만들고 사라지는 내용. 나랑은 정서가 다른듯 .. 평점 높은가 이해안감..
10,시간이 지나도 Had to be and meant to be 했던 두 소울메이트 영화.
9,"좀더 빨리, 솔직했더라면 얼마나 좋았을까"
10,스토리 전개 방식이 너무 좋음ㅠㅠ 단순히 로맨스가 아닌 인생을 생각해보는 영화네요. 내 인생 최고의 영화 중하나가 됐습니다. 특히 영화는 한번보면 절대 안보는 성격인데 원데이는 볼때마다 감동이ㅠㅠ
10,평점을  꼭 올리고 싶은 영화
2,이 영화 평점이 너무 높아서 이제서야 남기는말이지만 솔직히 영화 끝부분은 뜬금포고 개연성이  없다. 좀 더 잔잔하게 다루었으면 지겹더라도 여운이라도 남지. 이건 급하게 억지감동주려는 결말이 진짜 아쉽다.
9,둘이 처음부터 사랑하고 있었다. 뒷부분이 좀 신파로 억지같은 느낌은 있었어도 덱스터가 방송일 하기전의 그 둘의 모습이 참 너무 좋았다
10,익숙함에 속아 소중함을 잃지말자
9,가장 소중한걸 알았을땐 이미 늦은때일까? 이 사랑영화를보면서 포괄적인것도 생각이났다....
1,내 생애 최악의 영화.남자는 여자 계속 바뀌고 여자는 뒷모습만 바라보기를 여러번 반복. 끝은 너무 허무한.. 보는 내내 지루할 뿐이었다.
1,그런 남자 20년간 곁에 있다고 생각하니 보는 내내 짜증 엄청 났다.
1,왠만하면 그냥잘보는데 영화끝나고 너무허무하고어이없네 시간아까워
7,나쁜남자에게 끌리는 착한여자....  부모님이 일찍 오지 않았다면 내생각엔 둘의관계는 더일찍 끝이났을수도....  가지고싶은걸 못가질때 더 소중해 지는법이니깐...
10,있을때  후회없이 표현하기
6,연출은 좋았는데 스토리가 중구난방
10,그냥 쭉 좋아하고 있었던 것 같다
10,엠마도 덱스터를 좋아했지만 덱스터도 방황하며 항상 엠마를 좋아해왔던것 같다. 마지막 장면에서 또다시 깨달았다.
7,한발짝만 더 다가서면 되는데 왜 항상 결정적인 순간에 어긋나는 선택을 하는지.. 이해가 안되면서도 공감돼서 마음이 저릿.. 대부분의 우리가 그렇듯 잃고나서야 더 사랑하게 된 덱스터가 너무 가엾다.. 멀리 돌아 이제야 왔는데...
1,지루하고 재미없고 답답하고 정말 짜증나는 영화임.
1,뭔이런쓰레기같은 내용이ㄷㄷ왜이렇게 평점이높은지모르겠네그냥 앤 해서웨이가 이쁨
1,도대체 뭘말하고자 하는지 알수없었다. 진짜 지루했다. 엠마 죽는장면 거기서 딱한번 놀라고. 그냥 이영화 왜만들었는지 모르겠음. 개지루 진짜 지루. 완전 시간낭비
4,느끼는게 없는 그런영화
8,"방황 그리고 방황을 접는 깨달음, 허무한 이별을 아름답게 그린 영화.엠마처럼 고귀하고 가치있는것을 볼줄아는 눈을 갖길."
8,내가 그녀가 되게 하고 또 그가 되는 영화. 배우들의 연기 감독의 연출력 다 너무 좋다 본지 꽤 됐는데도 생각할 때 마다 울컥하다
10,"아..금방봤는데..아,,,,"
9,잔잔하니 토욜 저녁을 기분좋게 만드네용
9,Loved it. Shame that I didn't watch it with the person I love.
1,로맨스라기엔 너무나 이해가지 않는것이 많고그냥 동정심정도 불러일으키는 영화 아기자기한 사랑이나 순수한 사랑을 꿈꾼다면 역겨울수 있는 영화
1,이성을 오랫동안 사랑해본적이 없어서그런지 공감도 안되고 재미없고 지루했음 15세 관람가라지만 중고딩들 보기엔 진짜 재미없을듯 20대중반인 나역시 넘 별루였음 이거 재밌다는 사람들 친구로 지내는 이성 짝사랑하는거겠지
8,"""살다보면 살아진다""라는 대사가 맘에 담기네요~"
