score,reple
1,글쎄요. 애매한 불륜이야기 별로 흥미없네요
1,여기 평점 다 사기다. 헐리웃판 막장드라마다.장르도 애매하고 결말도 지맘데로~어떤 망할 블로거가 생각을 하게하는 결말이라고 써놨던데 그거 믿고 끝까지 봤는데 완전 속았다.내 시간-돈 돌려내!!!
1,"최악의 연출이다. 그리고 최악의 연기력이다. 크리스틴 스튜어트가 많이 나아졌다고 생각했는데, 이 영화에선 정말 사물같은 연기를 한다. 제시 아이젠버그는 특유의 날쌘 말투를 처음부터 끝까지 유지하는 대단한 끈기를 보여준다. 우디앨런의 연세가 느껴진다."
7,스토리보다는 화려함과 인물에 중점을 둔 영화같네요
10,이루지 못한 것에 대한 환상과 미련은 자신을 좀먹을뿐 막상 그걸 이뤄보면 의미없다는걸 느끼게된다
7,영상미룰 따라오지 못하는 스토리
8,분위기만으로도 꿈꾸게하는 영화
7,"'사랑과 전쟁'에서 다뤄야 할 법한 소재를, 뛰어난 연출력으로 곱게 포장했다. '영화'만으로 보면 10점 만점도 아깝지 않으나, 내용이 거북하여 몇 점 깎았다."
10,상영관 늘여서 울산에도 개봉되게 해주세요
1,취향은 다양하다. 홍상수가 떠오르나 매력은 떨어짐.
10,"꿈 같은 현실, 꿈 이었던 사랑"
8,희극구조가 너무나 훌륭하다
7,우디달달 여전한 모순들
10,제발 상영관수 많길 기대합니다...그리고 우디엘런 기대합니다
9,"제가 사랑에 빠졌는데, 그녀는 나를 사랑하지 않아요- 응 그게 인생이야- 라는걸 가르쳐주는 영화"
9,Dreams are dreams..
10,life's like jazz.... 우리의 인생은 어디로 어떻게 흐를지 모르는 재즈같은것!
10,마지막 장면에서 허공을 향해 꿈을 꾸는 듯한 눈빛을 간직했던 바비와 보니의 모습에 나도 모르게 호흡을 참았다 내쉬었다. 영화 속 대사처럼 인생은 가학적인 작가가 쓴 코미디라는 것을 보여주는 영화.
10,달콤한 꿈이 쓸고지나간 자리
8,아메리칸울트라의 두 주인공들을 우디 앨런의 영화에서 만나니깐 또 다른 느낌.
1,진짜 평점을 남기게 만드는 영화. 불륜을 저런식으로 미화 해놓네... 돈도 날리고 시간도 날리고 엄청 지루하고 그냥 제목을 불륜 소사이어티로 짓는 것을 추천
5,불륜을 미화한 영화미드나잇인파리 같은 감동을 원한다면 절대 네버 비추
8,글쎄.... 30년대에 이런 정도의 연애관이 일반적이었을까?
8,언제나 우디앨런스런 수다와 덤으로 뉴욕체험하기
8,개봉관이 너무 적어 아쉬워요. 재즈와 1930년대 할리우드와 뉴욕. 매력적인 영화입니다.
8,음악이나 분위기 너무좋아요...:)
1,당신의 인생에서 96분이라는 시간과 만원이라는 돈을 날리고 싶다면 추천한다. 빛좋은 개살구 같은 영화이다. 포스터만 예쁘고 정말 지루하고 따분하며 겉만화려한 영화이다. 제발 보지 말길.
8,과연 미국의 홍상수답다.ㅋㅋ
1,불륜미화영화 그이상도아님
8,가질 수 없는 건 그렇게 놔두어야 비로서 더 간절해 지는것
8,영상미가 너무 좋아서 한참 빠져서 보게되는.. 엔딩에서 바비랑 보니 눈빛.. 진한 여운이 남았다
8,예상했던 그대로 우디앨런식 불륜영화. 엔딩이 너무 좋았다.
8,상류층들의 허영과 타락을 현실적으로 보여줌으로 풍자를 하는 작품같다 사소한물품 하나하나 영상미도 좋았다
10,음악도 너무 좋고 여러가지로 깊은 여운을 주는 한편의 잊을수 없는 무비에요~~
5,사랑스런 수다와 시니컬한 인생의 아이러니함 만은 여전한.
2,평점 높아 기대했는데 진심 별루~ 도대체 무슨 얘기를 하려는거지 했다 마지막 장면에서 황당! 왠만한 로맨스 다 좋아하지만 진심 비추
6,다시 가질 수 있다고 생각했던 영원히 놓친 것들
8,사람은 무수한 질문을 하지만 신은 왜 응답하지 않을까요란 응답이 없음도 응답이라는 경쾌하고도 심오한 대답을 들었네요 외에 많은 명대사가 있지만 포장하려해도 불륜은 좀..두명을 동시에 사랑을 할수도 있다 이해하지만 참고 서로의 선택에 책임을 다했다면..
1,영상미 예쁜것도 있었지만 대부분 오줌필터 너무싫어 오줌필터!
4,내용도 별루고 전달해주는것도 별루인  영화
1,영화로 아름답게 포장됐을뿐. 별로였음.
1,애틋하지.. 안타까웠지.. 허나 이루지 못한 첫사랑은 추억으로만 간직했어야지.. 이미 가정을 이룬 서로에게 억지로 이루고자 하는 첫사랑은 그저 '외도'일 뿐 그 이상도 이하도 아니다
9,우디알렌영화 좋아하지만 그중에서도 최고인듯... 제시 아이젠버그와 크리스틴 스튜어트의 케미 좋다. 중간중간 들어있는 해학적인 내용들이 있어서 역시 우디알렌이라고 생각했다. 사랑을 이렇게 오래도록 간직할 수 있는 사람이 있을까?
9,그리운 감정이 평생 지속되면 어떡하나 하며 걱정한 적이 있다. &#34;평생 잊혀지지 않는 감정이 있는거야. 꿈은 꿈일뿐.&#34; 바니와 보니의 대화가 내게 하는 이야기같았다. 마지막 그들의 아련한 눈빛에 &#39;그래 그런거구나 인생&#39;하며 나도 눈으로 답했다
8,LA와 뉴욕을 오가며 아름다운 화면만으로도 만족스러운 영화
8,만남. 사랑. 이별. 어떻게 될지 모르는 삶...
1,최악의 영화였습니다. 바람핀게 미화되고 옛추억이라며 과거연인과 만나는장면은 마음한켠이 답답하고 기분이 찝찝하더라구요. 참 씁쓸한 영화네요
10,기대않고 봤는데 멍하게 만드는 마지막 장면.. 친구도 저도 대만족했어요  너무너무 재미있네요  순수 그 시절은 정말 꿈일 뿐이겠죠..
9,나도 아직도 그 사람 꿈을 꾸고 너무 가슴이 아파서 깨어난다... 내 마음을 사진으로 찍으면 마지막 장면 바비와 보니의 눈빛일 것.
1,모두다 추악하다. 절대로 아름답다고 볼수없다 한가지도.
7,일장춘몽 인생을 음미하는 영감님의 화술.
8,점점 따라가게 되는 우디앨런표 영화
10,아 정말 꿀잼. 울트라 재밌게 보셨다면 적극 추천. 멜로영화 답지않은 중간중간의 액션과 적절한 코미디요소 등. 혼자 또는 연인과 같이 보기 좋은 영화인듯.보는 내내 크리스틴의 미모에 힐링되었음'
1,정말 지루하고 재미없습니다. 만원 넘는 돈이 아깝네요
2,풍자를 통해 의도한 바는 알겠으나 감독은 대체 무엇을 정당화시키고 싶었던가.. 영화마다 드러나는 본인의 인생사?
5,바비가 잘 먹고 잘 사니까 다시 나타나서 훼방 놓긔...둘 다 결혼 같은 걸 해서는 안 될 영혼들이었어.
1,62년생 스티브카렐 상대역으로 90년생 크리스틴 스튜어트 60년생 콜린퍼스 상대역으로 88년생 엠마스톤...입양해서 키우던 딸과 결혼한 변태소아성애 감독 답다.
1,평점 왜높은지 이해안됨 로맨스인줄 알았는데 그냥 불륜환장파티 남주여주 둘다 매력없고
1,감독성향을 아주잘반영한영화긴하다. 배경을 아름답게 꾸며놓고 좋은 배경음악을 깔아놓아도 소재가 불륜이고 그게 마치 안타까운 사랑이야기인 마냥 꾸며놓는다는게 참 우습다.
4,정신똑바로 차리고 살아야지...라고 맘속으로 계속 되뇌이면서봤다..-_-
9,"큰 기대없이 봤는데,  너무나 잔잔하게 잘 보았습니다불륜의 내용이 없지않아 눈살이 찌푸려질 때도 있었지만인생이 계획대로 도덕적으로만 흘러만 가지는 않기에현실성을 담아낸 영화인 것 같아 마지막에는 애잔한  마음을 안고 영화관을 나왔네요"
